Id,Title,Description,Author,Platform,Url,Genre,ContentHashTag,View,Rating,BookMarkCount,LikeCount,Type,IsEnd,ImgUrl
105,소금을 머금은 여우,"돌연변이 흑색 구미호, 최강 상신 묵호와 저주받은 백색 소녀, 소금이 만들어가는 상처극복 상큼 발랄 생존기. 서로 다른 아픔을 가지고 있는 묵호와 소금. 사소한 우연으로 시작된 그들의 인연은 결코 사소하지 않았다. 그들도 모르는 사이에 얽히고설킨 질긴 운명의 시초를 찾아 떠나는 환상 세계 판타지. -드디어 왔구나.구중천을 향해 대놓고 적대감을 드러낼 수 있는 이는 아마도 세상에 단 하나뿐일 것이다. 묵호.비단결 같은 흑발 사이로 번들거리는 회색 눈동자가 쥐를 노리는 뱀의 것처럼 섬뜩했다. -세상 모든 빛을 집어삼킨 듯 찬란한 은빛을 온몸으로 내뿜는 소녀. 허리까지 내려온 백발, 찹쌀떡같이 하얀 피부, 흰색 비단 망사로 만든 치마를 입은 아이는 작고 앙증맞아 정교하게 만든 도자기 인형 같았다.",상서미,카카오페이지,https://page.kakao.com/content/63173706,드라마,"#판타지드라마",31800.0,10.0,0,0,NOVEL,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=gp4n7/hAd4pcS465/QL28DrSxnek24Tgg6F1OvK&filename=o1/dims/resize/384
106,얼굴 천재 조상님으로 살아남기,"사기 혐의로 쫓기던 이미지 기억력 천재,한순간 더욱 뛰어난 능력에 얼굴까지 천재인 신라시대 조상님의 몸으로 타임슬립해서 상황이 나아지나 싶었는데…뭐라고? 당나라 황실에서 일어난 살인사건을 해결해야 된다고?!게다가 거치적거리는 이 한량 황자놈까지 우쭈쭈해주면서?",쥬한량,카카오페이지,https://page.kakao.com/content/64047748,드라마,"#추리물#시대물#힐링물#판타지드라마#역사#코믹#휴머니즘",18800.0,9.7,0,0,NOVEL,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=qRz7F/hAd4zNPfg5/7i9EpltMoA5EZF10tsTVh1&filename=o1/dims/resize/384
107,"서비스 음료, 나왔습니다","“믿고 맡길 수 있는 매니저를 고용했으니, 그와 함께 카페를 잘 꾸려나가길 바란다.” 하루아침에 기자에서 백수가 된 우미에게, 삼촌은 짧은 메시지를 남기고 하와이로 떠나버렸다. 문제는, 형사였던 아버지를 닮아 뼛속까지 현장체질인 우미에게 카페생활은 몹시 지루하다는 것. “카페 매니저로서 제 업무는, 유일한 알바생인 도우미씨를 관리 감독하는 거라고 하셨습니다.” 사건을 쫓아 카페를 탈출하려는 자와, 그걸 막으려는 자. 우미와 연호는 과연 '조용한 카페'를 잘 꾸려나갈 수 있을 것인가?“서비스 음료, 나왔습니다. 당신의 이야기를 들려주세요. 제가 도움이 되어 드리겠습니다.”",노피머리,카카오페이지,https://page.kakao.com/content/62533244,드라마,"#일상드라마#추미스#추리물#형사#기자#사이코패스",74300.0,9.8,0,0,NOVEL,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=b0DcHP/hzXauBEkpf/to7RBi38P5a86vHyhqRpMk&filename=o1/dims/resize/384
108,프로스티 온 더 프로즌 스틸,"제1부: 프로스티 온 더 프로즌 스틸 (Frosty on the Frozen Steel)인구 절벽의 시대, 원인을 알 수 없는 이상 정신 질환 환자가 급속도로 증가하는 세기말을 배경으로 한 고급 주택가에서 여성의 변사체가 발견된다. 대기업 부회장인 남편과 아들, 딸을 둔 그녀는 행복한 삶을 누린 것처럼 보였다. 그러나 그녀의 사망 원인을 파헤칠수록 가려졌던 진실이 드러나게 된다.제2부: 댐드댐 (Dæmd Dæm)     수자원 보호 구역으로 지정되어 커다란 댐이 들어선 한 시골 마을에서 사망 사건이 잇달아 발생한다. J와 K 그리고 아인혼이 사건 해결을 위해 파견되는데, 단순하게 보였던 사건을 조사할수록 과학과 미신으로 지어진 거대한 댐이 정체를 드러낸다. 과연 그 댐은 저주를 가둔 것인가(Dammed Damn), 아니면 저주받은 댐인가(Damned Dam)?제3부: 가이어 투 가이아(Gyre to Gaia: 대지로 향하는 소용돌이)경찰청으로 복귀한 J와 아인혼은 유 국장이 살해당했다는 사실을 알게 되고, 그 배후에 스퀘어라는 회사가 관여됐다는 정황을 포착한다. 그러나 알 수 없는 이유로 스퀘어에 대한 수사는 어려워만 지고, 세상은 GPS로 인해 무정부 상태가 되어간다. J와 아인혼은 극심한 혼돈 속에서도 두란의 뜻을 이루기 위해 힘겨운 나날을 보내지만, 인구 절멸과 GPS는 그들을 소용돌이치는 격랑 속으로 몰고 간다.",inigene,카카오페이지,https://page.kakao.com/content/62150764,드라마,"#경찰#형사#추리물#SF#추미스",2400.0,10.0,0,0,NOVEL,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=b9J4Xu/hAd4jDjpJs/BMKTvDCE20L2ObAIS5i4Bk&filename=o1/dims/resize/384
109,Retry: 다시 한번 최강 신선으로,"수선계에서 북현선존이라는 별호로 불리며, 신선이 되기 위한 수련을 하고 있던 진범은 마지막 단계에서 심마를 이기지 못하고 실패하여 죽음을 맞이한다. 그런데, 눈을 뜬 그가 있는 곳은 그가 수선계로 오기 전에 있었던 현대의 지구! 심지어 스무 살 때의 과거의 자신의 몸에서 정신을 차린 진범은 회귀한 것을 깨닫고 자신이 알고 있는 어두운 미래를 전부 바꾸겠다고 다짐한다. 거기다, 다시 한번 차근차근 최고의 선공으로 수련을 시작하여 이번에야말로 신선이 되겠다고 다짐하는데…","십리검신,대행도동만",카카오페이지,https://page.kakao.com/content/53440960,판타지,"#차원이동#퓨전#선계#환생#복수#귀환#회귀#먼치킨#천재",5692300.0,9.4,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=bG5xsd/hyQ9R4bkHr/OeOpIVpVaytdQG3wKXajK0&filename=o1/dims/resize/384
110,엑스트라가 너무 강함,"매일 듣는 똑같은 질문, 결코 변하지 않는 대답.내게 남은 거라곤 동정 어린 시선과, 매달 들어오는 보험비.그리고 반신불수라는 잔혹한 현실뿐.신은 버틸 수 있는 시련만 주신다는데, 난 차라리 죽고 싶었다.그런 내가 다시 눈을 떴을 땐―[이곳은 '세계를 독식하는 마법사'의 세계 속이다.][이제부터 당신은 등장인물 '모르드 베르나스'로 살아가야 한다.]내가 밤새 읽던 소설의 엑스트라가 되어있었다.","선향,잉어크림,김재한",카카오페이지,https://page.kakao.com/content/61939066,판타지,"#레이드#빙의#깽판#영웅/신화#천재#노력#성장#격투가#왕족/귀족#이능력#무공#군인#만능",254300.0,9.8,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=bEtXBX/hAd4B503KV/BnxV3RaKx1ufcVrwRkOKF0&filename=o1/dims/resize/384
111,9클래스 소드 마스터 : 검의 구도자,"제국력 237년.'타락'에 맞서 인류를 지켜내기 위한 '신탁전쟁'의 끝에서검성(劍聖), 카릴 맥거번은 친우이자 황제인 올리번의 배신을 맞이한다.끝내 황제를 죽인 카릴은 이 모든 일들을 바로 잡기 위해 과거로 돌아간다.그리고 이제 전생에 얻지 못한 힘,검과 마법.두 가지의 길 모두 정점에 서서 미래를 바꾸기 위해서.","윤소함,완제품,이형석",카카오페이지,https://page.kakao.com/content/61659960,판타지,"#환생#복수#전쟁#회귀#영웅/신화#천재#노력#성장#검사#마법사#격투가#용병#대장장이/생산직#만능",271000.0,9.4,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=cmsYaC/hAdNQvrRls/BiD2ORyd1We4bwnmGPkNqK&filename=o1/dims/resize/384
112,뉴비가 너무 강함,"부모님 없이 보육원에서 자란 재주이름처럼 재주있게 살아가던 어느날보육원이 어려워 3년 뒤 문을 닫게 된다는 이야기를 듣게 된다.보육원을 위해 돈을 구해보려던 재주의 핸드폰에갑작스럽게 알림이 울리고핸드폰에서는 탑을 오르며 BJ가 되어있는 자신의 영상이 재생된다.7년 전, 갑작스럽게 세상에 나타나무작위로 사람을 데려가는 탑.이 탑에서 무사히 돌아와 '각성자' 가 된다면큰 돈을 버는 것은 시간 문제!핸드폰에 영상을 보낸 것은 누구이며재주는 무사히 탑을 오를 수 있을 것인가?!","미타,잇뱀,일등복권",카카오페이지,https://page.kakao.com/content/59272421,판타지,"#차원이동#레이드#생존#깽판#탑등반#방송#먼치킨#시스템#천재#테이밍#만능#플레이어#BJ",1576200.0,9.9,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=WvQc1/hAd4CjsxLx/A2bDcEl0WtkXPaEqTb5gD1&filename=o1/dims/resize/384
113,육식주의 헌터,"[매주 목, 일요일 업데이트]전 세계적인 마물들의 등장으로 수십억 인구가 죽은 대재앙.가까스로 살아남은 생존자 중 일부는 마물들에게 대적할 수 있는 ‘각성자’가 되었고, 그렇지 못한 일반인과는 넘을 수 없는 벽이 존재했다.각성자들의 마물 토벌을 안내하는 일반인 길잡이 김선우.각성자의 죽음 앞에 선 그의 머릿속에 목소리가 들려온다.""죽여.""""죽이고 힘을 빼앗아!""","프로디파이 스튜디오,연우솔",카카오페이지,https://page.kakao.com/content/59742909,판타지,"#생존#아포칼립스#고인물#이능력#만능#레이드#먼치킨",390400.0,9.6,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=ce5crV/hAd4OKnEDO/s6NHrYdcmsCY7fyW2TiYxk&filename=o1/dims/resize/384
114,정령 농사꾼,"[농사꾼, 정령을 만나다.]11년 동안 초인이 되기 위해서 노력했지만 결국 일반인으로 끝난 이건우.모든 걸 뒤로 하고 집으로 돌아왔을 때, 그에게 정령이 찾아왔다.""하와!!!!""본격 농사 & 힐링 판타지.농사의 정령 하와와 함께하는 귀농 Life!","구식이,수색영장",카카오페이지,https://page.kakao.com/content/55541933,판타지,"#라이트노벨#전문직#퓨전#정령#육아#시스템#먹방/요리#영지#성장#정령술사#대장장이/생산직#테이밍",2842600.0,9.9,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=sOnSK/hAd4WoaBXY/ah3cj0gZ6ij8Z1s07Fopuk&filename=o1/dims/resize/384
115,마법학교 앞점멸 천재가 되었다,"극악의 난이도, 최악의 성능. 모두가 마법을 사용하는 세계에서 마법을 쓰지 못한다는 이유로 고인물도 거르는 사상 최악의 쓰레기 캐릭터, 백유설.[잘못된 엔딩을 맞이하여, 아이테르 월드의 90%가 파괴되었습니다.][부디, 진 엔딩에 도달하시기를.]그런 백유설에게 내가 빙의가 되었다.내게 주어진 단 하나의 마법 스킬, '점멸' 나는 세상에서 가장 빠른 마법사다. 천재 마법사가 판치는 스텔라 아카데미에서 살아남아라!","서유,은밀히",카카오페이지,https://page.kakao.com/content/64227839,판타지,"#게임#학원#생존#빙의#천재#성장#마법사",211100.0,9.8,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=goXy9/hAFsFGEHfD/egS9nIG3iN64pBf2a5ccv1&filename=o1/dims/resize/384
116,용을 삼킨 마법사,"[그대는 새로운 신화의 초석이 될 것이다.그 신화를 위해 그대에게 다시 한 번의 기회를 부여한다.]몰락한 개국공신 가문의 마지막 후계자이자저주 받은 삼류 마법사 '러셀 레이먼드'.가문 재건의 희망을 품지만 현실은,아카데미에선 퇴학에 삼류 용병 마법사조차 되지 못하는 비루한 신세.그러던 그가 일용직을 하러 간 날. 어머니의 유품 반지가 '용의 심장'에 반응하고그런 러셀에게‘용의 심장’이 부여한 뜻밖의 기회.아카데미 시절로의 [회귀] 그리고,[미션 보상으로 마석(식용)을 지급합니다]그렇게 러셀은 날아오른다.마치 단 한 번도 날개를 펴지 못했던 용처럼.자신을 억압했던 운명이란 파도를 가르고,허락되지 않았던 빛나는 세계에 가 닿는다.","달아(스토리플러스),테디바라(악어스튜디오),일황",카카오페이지,https://page.kakao.com/content/62396267,판타지,"#게임#생존#먼치킨#천재#노력#아티팩트#시스템#회귀#복수#마법사#정령술사#정령#귀환#성장#용병",1007800.0,9.7,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=EZQNo/hAdNWJfYjX/RccwKa3XHryMQhJqSENJfk&filename=o1/dims/resize/384
117,닳고닳은 뉴비,서비스 종료까지 앞으로 15년.오직 나만이 엔딩을 알고 있다.'나는 고인물이다',"보늬,레고밟았어",카카오페이지,https://page.kakao.com/content/56109623,판타지,없음,3927600.0,9.8,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=WxbWW/hAd4xhuREG/ru72wIAwUIt4948Tz0AVX0&filename=o1/dims/resize/384
118,변경백 서자는 황제였다,"바리엘 제국의 마법사이자 어린 나이에 황제가 된 이안은 조카의 반란으로 감옥에 갇힌다.이안을 구해주러 온 마법사 나움은 금지된 시공간 마법을 사용한다.금지된 마법은 황제 이안을 과거 100년으로 이끌고100년 전 멸문한 변경백 가문의 서자 이안에게 빙의한다.서자 이안은 접경지인 야만족에게 볼모로 잡혀가기 직전!이안은 살벌한 음모에 휘말리는데!!!ⓒ 기준석, 스튜디오늘봄 / 판시아X서울미디어코믹스","스튜디오 늘봄,기준석",카카오페이지,https://page.kakao.com/content/64257452,판타지,"#환생#성장#마법사#왕족/귀족#정통#빙의#회귀#먼치킨#영지#천재#정치가#만능",484300.0,9.9,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=rDKSY/hAFPOJDP2k/sCcUkxLHk9Ko9KKkK6uUzk&filename=o1/dims/resize/384
119,"영웅, 회귀하다","인류 최강의 영웅, 김성인모든 것을 내던지며 분투했지만결국…… 세상의 멸망은 막지 못했다하지만 그의 전설은 이제 시작이었으니성인, 20년 전으로 회귀하다!“이번에는…… 반드시 잡는다.”압도적인 재능과 경험으로 무장한 완전체영웅의 레이드는 아직 끝나지 않았다!","앤트스튜디오,김오운,흑아인",카카오페이지,https://page.kakao.com/content/58834728,판타지,"#게임#레이드#환생#귀환#회귀#먼치킨#시스템#영웅/신화#천재#검사#마검사#용사#신",1380100.0,9.8,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=HsDhh/hAC1VFmaLR/leozJM0eQ4tu2dJHPRlZAk&filename=o1/dims/resize/384
120,네크로맨서 학교의 소환천재,"네크로맨서 진영과 프리스트 진영의 '100년 전쟁' 이후.힘의 구도를 뒤바꿀 역대급 인재가 태어났다.무엇을 상상하던 그 이상의 잠재력.아버지의 언데드 군단을 손에 넣고,대륙을 양분하는 위대한 네크로맨서 학교 '키젠'에 입학한다.엘리트들 사이에 있어도 천재는 천재.새로운 케이스의 등장에 연구계가 발칵 뒤집히고,온 왕국의 관계자들과 기관장들이 그를 영입하기 위해 몸이 달아있다.""교수님! 리치는 언제 만들 수 있나요?""""재능도 적당히 있어야지, 선 넘네. 진짜.""천재 중의 천재가 나타났다.","AZI,Hazelnutz,일제사격",카카오페이지,https://page.kakao.com/content/62727430,판타지,"#하렘#학원#천재#노력#성장#마법사#생존#네크로맨서#먼치킨#성직자#만능",1555300.0,9.9,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=c43TPM/hAd4ZMrhKa/5ktSjDkM9I1AHMMCEk3Kc1&filename=o1/dims/resize/384
121,마왕은 학원에 간다,"내가 쓴 소설의 악플을 읽다가 열 뻗쳐서 죽어버렸다.그렇게 갑자기 죽어버린 것도 어이가 없는 상황인데, 웬 저승사자(?)가 나타나 개연성 밥 말아 먹음의 죄로 인해 내가 쓴 소설에 들어가 엔딩 이후까지 살아남는 것으로 속죄해야 천국에 갈 수 있다고 말하기 시작했다.결국 내가 원하는 대로 <마왕은 죽었다> 소설 속으로 들어왔지만….""빌어먹을!!! 말도 안돼에에에!!""내가 빙의한 건 전투 능력 전무의 초반부터 죽고 시작하는…마왕의 아들?!","다온스튜디오,로노푸,글쟁이S",카카오페이지,https://page.kakao.com/content/60832522,판타지,"#차원이동#학원#빙의#시스템#영웅/신화#노력#성장#검사#초능력#마왕",443800.0,9.8,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=T6Kij/hAd4yVxgmf/iCKPLYsgm4XYDNw52pnOck&filename=o1/dims/resize/384
122,밥만 먹고 레벨업,"전 세계에 단 두 명만 존재하는 희귀병 폭식 결여증에 걸린 주인공. 하루하루 살기 위해 먹는 걸 조절하며 살아가고 있지만 희망이 없어보인다, 의사의 추천으로 시작하게 된 가상현실게임 '아테네'에서는 음식을 마음껏 먹고도 살이 찌지 않는데.살기 위해 게임을 하며 성장하는 식도락 판타지 라이프!","코개,박민규",카카오페이지,https://page.kakao.com/content/54801072,판타지,"#게임#먹방/요리#영지#천재#노력#성장#아티팩트#만능",4675800.0,9.9,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=vOkqV/hAd4tMUyCR/ZQPtmkpx8zhtP9qiZKv9i0&filename=o1/dims/resize/384
123,검술명가 막내아들,"진 룬칸델대륙 최고의 검술명가, 룬칸델의 막내아들룬칸델 역사상 최악의 둔재비참하게 쫓겨나 허무한 최후를 맞이한 그에게다시 한 번 기회가 주어졌다.“너는 이 힘을 어떻게 사용하고 싶더냐?”“저를 위해 사용하고 싶습니다.”전생의 기억과 압도적인 재능, 그리고 신과의 계약최강이 될 준비는 끝났다.","AZI,COBY(Contentslabblue),조고미,이제원,황제펭귄",카카오페이지,https://page.kakao.com/content/59264548,판타지,"#정통#회귀#먼치킨#천재#노력#성장#검사#마법사#마검사#명문세가#만능",5540400.0,9.9,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=kNihq/hAC1O63GSI/UJb9kHGkXSKSG6gtKt5Ba0&filename=o1/dims/resize/384
124,회귀했더니 공작,"위대한 황제 글라인의 아들이자'드래곤의 가호'를 받은 황태자 '아론'.하지만 숙부인 '제론'의 반란으로제국의 변방 '브란 영지'로 쫓겨나게 된다.​""제론 황제가 우릴 다 죽일 거야...""​복수도, 황위도 잊으라는 아버지의 유언을 지키며척박한 영지의 공작으로 무력하게 살아가던 어느 날,제론 황제는 브란 영지를 침공한다!그가 원하는 건 아론의 목숨뿐만이 아니었다.​브란 영지의 소멸!​제론 황제가 퍼붓는 화염 속으로 사라져 버리는아론 공작과 브란 영지를 지켜보던 충신 ‘가일’도결국 재가 되어 사라졌다.​아니, 그런 줄 알았다!​다시 눈을 떴을 때,젊은 날의 아론 공작이 된 자신을 발견한 가일!​""공작님처럼 힘을 숨기며 살진 않겠어!""​수단과 방법을 가리지 않고 영지를 발전시켜20년 후에 닥칠 제론 황제의 침공에 대비하고,빼앗긴 황제의 자리를 되찾기로 결심한다!​""제론 황제! 후회하게 해주마!""","이하주(비브로스팀),은단(비브로스팀),최봉근(악어스튜디오),고랭지",카카오페이지,https://page.kakao.com/content/59262003,판타지,없음,615500.0,9.7,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=Z3WaD/hAd4m7OQef/ZnMm7E8RGe1VGGQmrGObV1&filename=o1/dims/resize/384
125,망겜탈출!,"첫 출근을 일주일 앞두고 게임 속에 갇혀버린 26세 공인주.하필 그 게임은 서비스 종료까지딱! 7일 남은 희대의 망겜이었다.장황한 메인 퀘스트를 클리어해야만게임에서 탈출할 수 있다!병아리에게 구타 당하던 의문의 절세미남‘글로리아옥분’에게 첫눈에 반한 인주는그와 파티를 맺고 함께 탈출하기로 결심한다.하지만 렉과 버그가 난무하는 게임 속 세상은너무나 험난하고, 사랑하는 옥분과,그 외 파티원들은 하나같이 짐짝이나 다름없다.조별 과제의 조장이 된 기분으로인주는 오늘도 탈출이라는 과제를 묵묵히 수행한다.제발 무사히 탈출하게 해줘! 나 출근해야 돼!첫 출근을 위한 사회 초년생의처절한 탈출 로드무비가 시작된다!",홍장군,카카오페이지,https://page.kakao.com/content/61209274,판타지,"#게임#고인물#플레이어",39800.0,9.7,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=bqKOgP/hzR1UrQqSZ/xsrlbBi8azQDTWbQ1smyY1&filename=o1/dims/resize/384
126,마블 전기: 파괴의 신의 탄생,"15살 되도록 마블이 각성하지 않은 유안은 제국의 대장군이자 공작의 독자로서 사람들에게 호부견자라는 평가를 받고 있다. 16살이 되기 전에 마블을 각성하지 않으면 평생 마블리스트가 될 수 없다. 유안은 엎어진 인생이라 생각하고 평범한 인생을 살기로 했지만, 어느 날 우연히 조우한 자신의 약혼녀로부터 갖은 모욕을 받고 인생을 바꿔보겠다고 결심하고 입대를 결정, 죽는 한이 있어도 마블을 각성시키겠다고 다짐한다.그는 과연 아버지를 따라 스카이 마블리스트가 될 수 있을까?엘피스 전기 외전 '신계전설'과 '당문영웅전'에서 앨런의 최고의 도움꾼으로 등장하는 유안의 이야기가 시작된다.","당가삼소,Asoul·고리불키",카카오페이지,https://page.kakao.com/content/55911113,판타지,"#먼치킨#천재#노력#성장#검사#마법사#정령술사#마검사#망나니#신#이능력",73400.0,9.6,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=bdTQke/hyLjewQh2G/V4gocNskBYA0T3l6rAkFSk&filename=o1/dims/resize/384
127,신인왕좌,"유명 판타지 소설을 만화화 한 작품!마족이 강세하고 인류는 멸종 위기에 직면하였다. 인류는 6대 성전을 만들어 생존한 사람들을 이끌고 인류의 마지막 영토를 보호하기 위해 싸우고 있다.이런 혼탁한 어지러운 세상으로부터 어머니를 보호하기 위해 기사가 되겠다고 결심한 소년! 피나는 노력 끝에 기사 성전에 들어가 기사로 승급되는데.. .그런 그 소년에게 연이은 고난과 음모들이 일어난다… 그렇게 더욱 넓은 세상에 발을 들인 소년은 이 세상에 존재하는 어두운 악의 세력들을 접하게 되고, 이 세계와 사람들을 보호하기 위해서는 더더욱 강해져야 한다고 다짐한다…인류의 6대 성전과, 마족의 72주 마신이 얽히고설킨 이 혼탁한 세계, 소년은 과연 기사의 최고 영예를 뜻하는 신인왕좌에 오를 수 있을까?“매 하나의 신인왕좌에는 모두 신이 남긴 흔적이 있다. 난 언젠가는 한 명의 신인 기사가 될 것이다!”",Sariel,카카오페이지,https://page.kakao.com/content/47936014,판타지,"#천재#검사#마법사#격투가#용병#정령술사#용사#힐러",4977300.0,9.9,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=eYqVo/hzp2j7jGmS/8NCv9ta30NKSGRpkD17yQk&filename=o1/dims/resize/384
128,만년 후 미래에서 레벨업,"눈을 감으면 만년 후 세계에 도착한다.죽음이 가득한, 악몽같은 그곳에서 난 오히려 더 강해진다.","Changpan Warrior,faloo",카카오페이지,https://page.kakao.com/content/62909356,판타지,"#천재#노력#성장#시스템#이능력#초능력#먼치킨#생존",39400.0,9.5,0,0,COMICS,NOT,https://page-images.kakaoentcdn.com/download/resource?kid=TIcsw/hAd41iyCXW/zYwkpvMuzFK0w03u86fb71&filename=o1/dims/resize/384
